N	P	K	pH	temperature	humidity	rainfall	soil_type	season	region	label
33	24	18	6	18.85	60.89	187	Alluvial	Kharif	Konkan	Rice
33	45	14	5.73	20.95	52.39	187	Alluvial	Kharif	Konkan	Rice
26	14	14	6.45	20.21	55.27	187	Alluvial	Kharif	Konkan	Rice
34	35	46	5.83	20.03	43.04	187	Alluvial	Kharif	Konkan	Rice
35	15	18	6.58	15.14	55.73	187	Loamy	Kharif	Nashik	Wheat
48	13	42	6.71	22.06	48.91	187	Loamy	Kharif	Nashik	Wheat
47	34	27	5.62	19.1	56.6	187	Alluvial	Kharif	Konkan	Rice
23	39	48	7.41	15.85	55.13	187	Loamy	Kharif	Nashik	Wheat
37	37	46	5.87	16.03	52.32	187	Alluvial	Kharif	Konkan	Rice
19	12	19	6.59	24.95	62.46	187	Loamy	Kharif	Nashik	Wheat
38	28	21	6.14	15.1	44.09	187	Alluvial	Kharif	Konkan	Rice
47	24	44	6.71	20.89	44.76	187	Loamy	Kharif	Nashik	Wheat
31	14	26	6.95	18.24	68.77	187	Loamy	Kharif	Nashik	Wheat
23	38	47	6.3	20.53	40.74	187	Alluvial	Kharif	Konkan	Rice
49	41	19	5.54	16.62	43.28	187	Alluvial	Kharif	Konkan	Rice
19	25	27	6.44	22.2	46.55	187	Alluvial	Kharif	Konkan	Rice
39	48	47	7.27	20.97	44.9	187	Loamy	Kharif	Nashik	Wheat
17	38	33	6.45	23.29	68.19	187	Alluvial	Kharif	Konkan	Rice
15	31	21	6.41	22.12	59.23	187	Alluvial	Kharif	Konkan	Rice
30	44	30	6.35	15.64	45.9	187	Alluvial	Kharif	Konkan	Rice
45	46	36	6.03	15.44	68.23	187	Alluvial	Kharif	Konkan	Rice
28	13	32	6.37	20.82	51.84	187	Alluvial	Kharif	Konkan	Rice
45	12	45	6.1	15.21	40.85	187	Alluvial	Kharif	Konkan	Rice
26	41	26	7.38	19.69	43.54	187	Loamy	Kharif	Nashik	Wheat
34	23	25	7.11	16.65	65.52	187	Loamy	Kharif	Nashik	Wheat
34	41	49	6.41	17.73	50.34	187	Alluvial	Kharif	Konkan	Rice
45	22	27	7.2	19.83	54.2	187	Loamy	Kharif	Nashik	Wheat
37	10	49	6.57	16.6	58.05	187	Loamy	Kharif	Nashik	Wheat
39	14	46	6.04	22.08	48.51	187	Alluvial	Kharif	Konkan	Rice
31	18	20	7.09	19.99	42.97	187	Loamy	Kharif	Nashik	Wheat
49	13	36	6.26	20.73	63.49	187	Alluvial	Kharif	Konkan	Rice
13	16	31	5.55	18.96	50.44	187	Alluvial	Kharif	Konkan	Rice
31	29	16	5.99	22.7	68.87	187	Alluvial	Kharif	Konkan	Rice
34	17	29	7.2	19.96	45.89	187	Loamy	Kharif	Nashik	Wheat
25	47	17	6.39	23.6	41.21	187	Alluvial	Kharif	Konkan	Rice
39	32	35	6.61	20.1	51.24	187	Loamy	Kharif	Nashik	Wheat
14	12	23	7.08	22.91	40.98	187	Loamy	Kharif	Nashik	Wheat
34	40	21	6.06	20.85	63.82	187	Alluvial	Kharif	Konkan	Rice
12	19	49	7.5	19.38	53.29	187	Loamy	Kharif	Nashik	Wheat
47	30	39	7.07	21.56	55.61	187	Loamy	Kharif	Nashik	Wheat
35	12	43	6.2	23.25	44.88	187	Alluvial	Kharif	Konkan	Rice
41	11	16	5.55	15.34	48.24	187	Alluvial	Kharif	Konkan	Rice
29	30	42	6.41	21.99	55.19	187	Alluvial	Kharif	Konkan	Rice
25	10	47	6.53	20.91	45.8	187	Loamy	Kharif	Nashik	Wheat
26	25	35	7.41	22.56	47.32	187	Loamy	Kharif	Nashik	Wheat
49	35	12	6.12	16.43	64.26	187	Alluvial	Kharif	Konkan	Rice
31	23	43	6.03	21	56.67	187	Alluvial	Kharif	Konkan	Rice
36	24	26	7.27	19.41	62.4	187	Loamy	Kharif	Nashik	Wheat
46	38	36	5.59	20.1	43.46	187	Alluvial	Kharif	Konkan	Rice
42	48	35	6.26	19.58	42.9	187	Alluvial	Kharif	Konkan	Rice
31	11	13	5.79	18.34	49.85	187	Alluvial	Kharif	Konkan	Rice
35	26	19	6.24	17.14	43.93	187	Alluvial	Kharif	Konkan	Rice
17	48	36	7.02	23.07	41.38	187	Loamy	Kharif	Nashik	Wheat
32	16	36	7.38	20.99	42.63	187	Loamy	Kharif	Nashik	Wheat
33	34	11	5.99	22.19	67.59	187	Alluvial	Kharif	Konkan	Rice
31	43	44	5.63	17.9	42.74	187	Alluvial	Kharif	Konkan	Rice
16	14	49	6.36	16.13	47.41	187	Alluvial	Kharif	Konkan	Rice
11	39	10	6.38	23.27	61.23	187	Alluvial	Kharif	Konkan	Rice
40	24	37	7.46	15.08	59.02	187	Loamy	Kharif	Nashik	Wheat
45	30	39	7.45	23.62	47.02	187	Loamy	Kharif	Nashik	Wheat
36	25	45	5.68	18.42	61.17	187	Alluvial	Kharif	Konkan	Rice
20	37	35	6.85	17.44	47.49	187	Loamy	Kharif	Nashik	Wheat
39	10	36	6.61	19.85	45.93	187	Loamy	Kharif	Nashik	Wheat
17	19	18	7.21	21.12	52.37	187	Loamy	Kharif	Nashik	Wheat
14	20	36	5.57	24.7	64.57	187	Alluvial	Kharif	Konkan	Rice
40	38	22	5.69	15.63	41.4	187	Alluvial	Kharif	Konkan	Rice
46	21	11	6.6	20.38	59.14	187	Loamy	Kharif	Nashik	Wheat
12	49	10	7.49	24.5	59.35	187	Loamy	Kharif	Nashik	Wheat
34	11	33	5.59	17.01	53.31	187	Alluvial	Kharif	Konkan	Rice
36	38	35	7.33	17.29	49.98	187	Loamy	Kharif	Nashik	Wheat
18	41	44	6.48	16.72	54.2	187	Alluvial	Kharif	Konkan	Rice
44	45	13	7.41	23.74	65.5	187	Loamy	Kharif	Nashik	Wheat
13	31	18	6.56	17.43	53.22	187	Loamy	Kharif	Nashik	Wheat
43	16	31	6.65	15.02	51.18	187	Loamy	Kharif	Nashik	Wheat
42	19	26	7.31	21.97	44.11	187	Loamy	Kharif	Nashik	Wheat
37	44	39	6.04	18.07	66.36	187	Alluvial	Kharif	Konkan	Rice
14	35	45	5.75	19.85	42	187	Alluvial	Kharif	Konkan	Rice
43	21	38	6.78	15.83	41.17	187	Loamy	Kharif	Nashik	Wheat
42	15	33	6.81	17	53.47	187	Loamy	Kharif	Nashik	Wheat
30	48	16	5.59	19.71	64.98	187	Alluvial	Kharif	Konkan	Rice
20	11	20	6.4	17.59	69.11	187	Alluvial	Kharif	Konkan	Rice
48	13	45	5.89	19.02	57.31	187	Alluvial	Kharif	Konkan	Rice
15	36	32	6.9	18.59	49.37	187	Loamy	Kharif	Nashik	Wheat
46	43	17	6.85	23.38	48.98	187	Loamy	Kharif	Nashik	Wheat
31	35	43	6.86	23.12	56.58	187	Loamy	Kharif	Nashik	Wheat
15	31	30	6.82	20.99	52.85	187	Loamy	Kharif	Nashik	Wheat
17	38	22	6.01	23.94	65.34	187	Alluvial	Kharif	Konkan	Rice
14	28	15	5.99	24.17	63.81	187	Alluvial	Kharif	Konkan	Rice
17	14	29	6.82	15.5	54.5	187	Loamy	Kharif	Nashik	Wheat
13	19	23	5.79	19.59	43.93	187	Alluvial	Kharif	Konkan	Rice
36	47	22	6.77	22.65	53.31	187	Loamy	Kharif	Nashik	Wheat
20	29	49	7.1	18.95	50.84	187	Loamy	Kharif	Nashik	Wheat
36	38	20	5.82	18.93	66.86	187	Alluvial	Kharif	Konkan	Rice
38	28	10	6.4	23.63	64.28	187	Alluvial	Kharif	Konkan	Rice
47	19	46	7.36	22.51	67.94	187	Loamy	Kharif	Nashik	Wheat
43	24	48	5.76	16.27	53.24	187	Alluvial	Kharif	Konkan	Rice
16	40	25	6.26	24.81	61.93	187	Alluvial	Kharif	Konkan	Rice
17	48	41	6.79	22.34	52.88	187	Loamy	Kharif	Nashik	Wheat
30	26	29	6.24	21.04	65.1	187	Alluvial	Kharif	Konkan	Rice
22	39	12	6.89	24.85	47.66	187	Loamy	Kharif	Nashik	Wheat
35	39	38	7.45	24.97	52	187	Loamy	Kharif	Nashik	Wheat
40	24	17	6.39	21.58	46.24	187	Alluvial	Kharif	Konkan	Rice
49	25	35	6.05	19.06	56.27	187	Alluvial	Kharif	Konkan	Rice
44	17	43	6.63	22.91	67.89	187	Loamy	Kharif	Nashik	Wheat
23	48	17	7.41	22.75	54.18	187	Loamy	Kharif	Nashik	Wheat
15	15	33	5.63	23.86	60.99	187	Alluvial	Kharif	Konkan	Rice
11	46	38	5.92	17.79	54.75	187	Alluvial	Kharif	Konkan	Rice
40	11	19	5.8	15.69	55.84	187	Alluvial	Kharif	Konkan	Rice
11	20	26	7.09	17.74	49.32	187	Loamy	Kharif	Nashik	Wheat
21	39	33	6.2	15.14	52.82	187	Alluvial	Kharif	Konkan	Rice
36	41	12	6.41	20.37	40.74	187	Alluvial	Kharif	Konkan	Rice
38	30	14	6.73	16.34	43.81	187	Loamy	Kharif	Nashik	Wheat
34	25	17	6.19	23.84	52.08	187	Alluvial	Kharif	Konkan	Rice
41	29	33	5.57	16.99	59.8	187	Alluvial	Kharif	Konkan	Rice
16	49	43	6.07	23.42	64.66	187	Alluvial	Kharif	Konkan	Rice
36	17	40	6.6	19.39	52.08	187	Loamy	Kharif	Nashik	Wheat
20	40	40	6.95	15.03	56.62	187	Loamy	Kharif	Nashik	Wheat
14	42	47	7.12	20.07	44.33	187	Loamy	Kharif	Nashik	Wheat
27	25	41	6.67	18.96	56.75	187	Loamy	Kharif	Nashik	Wheat
49	41	36	7.08	24.53	55.25	187	Loamy	Kharif	Nashik	Wheat
12	22	21	7.36	18.41	44.64	187	Loamy	Kharif	Nashik	Wheat
13	17	38	7.08	22.06	46.01	187	Loamy	Kharif	Nashik	Wheat
12	14	10	5.8	21.05	53.73	187	Alluvial	Kharif	Konkan	Rice
27	46	23	7.45	20.94	67.46	187	Loamy	Kharif	Nashik	Wheat
21	28	28	7.06	18.75	69.46	187	Loamy	Kharif	Nashik	Wheat
30	35	18	7.24	22.98	66.49	187	Loamy	Kharif	Nashik	Wheat
41	44	27	6.91	19.57	53.84	187	Loamy	Kharif	Nashik	Wheat
30	29	20	5.8	23.63	49.73	187	Alluvial	Kharif	Konkan	Rice
19	19	30	6.82	17.16	53.43	187	Loamy	Kharif	Nashik	Wheat
42	36	11	7.26	17.66	55.98	187	Loamy	Kharif	Nashik	Wheat
29	40	49	6.86	24.1	44.67	187	Loamy	Kharif	Nashik	Wheat
44	33	26	5.74	21.3	62.11	187	Alluvial	Kharif	Konkan	Rice
19	28	45	6.11	17.56	62.42	187	Alluvial	Kharif	Konkan	Rice
27	31	10	5.68	21.14	41.48	187	Alluvial	Kharif	Konkan	Rice
40	17	26	6.7	20.61	64.39	187	Loamy	Kharif	Nashik	Wheat
48	29	47	6.7	15.85	40.07	187	Loamy	Kharif	Nashik	Wheat
41	42	42	6.62	18.32	49.24	187	Loamy	Kharif	Nashik	Wheat
46	16	46	7.24	16.79	56.5	187	Loamy	Kharif	Nashik	Wheat
19	45	24	5.91	17.83	58	187	Alluvial	Kharif	Konkan	Rice
21	17	49	7.32	20.84	59.14	187	Loamy	Kharif	Nashik	Wheat
13	25	35	6.98	16.48	57.91	187	Loamy	Kharif	Nashik	Wheat
21	46	16	6.04	20.66	40.44	187	Alluvial	Kharif	Konkan	Rice
28	29	15	5.79	15.38	57.73	187	Alluvial	Kharif	Konkan	Rice
11	29	37	5.57	20.29	42.22	187	Alluvial	Kharif	Konkan	Rice
23	13	39	6.23	21.01	45.91	187	Alluvial	Kharif	Konkan	Rice
28	17	25	6.28	19.86	68.09	187	Alluvial	Kharif	Konkan	Rice
36	41	39	6.16	24.58	54.87	187	Alluvial	Kharif	Konkan	Rice
11	39	11	5.93	24.69	62.39	187	Alluvial	Kharif	Konkan	Rice
46	30	18	6.77	17.59	67.79	187	Loamy	Kharif	Nashik	Wheat
15	18	31	6.69	23.94	61.13	187	Loamy	Kharif	Nashik	Wheat
40	39	40	5.78	16.71	40.48	187	Alluvial	Kharif	Konkan	Rice
27	35	25	7.31	15.19	44.35	187	Loamy	Kharif	Nashik	Wheat
11	14	47	6.65	17.72	63.89	187	Loamy	Kharif	Nashik	Wheat
12	27	17	5.96	20.14	60.47	187	Alluvial	Kharif	Konkan	Rice
24	17	34	6.28	21.45	57.32	187	Alluvial	Kharif	Konkan	Rice
42	45	49	6.89	17.46	68.85	187	Loamy	Kharif	Nashik	Wheat
26	28	39	6.95	20.9	55.35	187	Loamy	Kharif	Nashik	Wheat
19	47	27	6.17	15.52	46.21	187	Alluvial	Kharif	Konkan	Rice
24	17	46	7.3	22.84	66.61	187	Loamy	Kharif	Nashik	Wheat
10	44	14	5.97	20.96	62.75	187	Alluvial	Kharif	Konkan	Rice
45	32	40	7.49	22.8	57.86	187	Loamy	Kharif	Nashik	Wheat
14	29	23	5.84	21.26	45.01	187	Alluvial	Kharif	Konkan	Rice
46	28	19	5.54	21.58	68.85	187	Alluvial	Kharif	Konkan	Rice
20	30	16	6.74	18.36	47.71	187	Loamy	Kharif	Nashik	Wheat
20	12	36	6.17	17.33	67.37	187	Alluvial	Kharif	Konkan	Rice
45	28	49	6.34	23.24	45.52	187	Alluvial	Kharif	Konkan	Rice
47	34	32	6.02	16.03	65.37	187	Alluvial	Kharif	Konkan	Rice
18	26	47	7.1	15.79	52.52	187	Loamy	Kharif	Nashik	Wheat
28	31	16	6.55	20.23	65.03	187	Loamy	Kharif	Nashik	Wheat
46	28	14	5.68	24.66	45.78	187	Alluvial	Kharif	Konkan	Rice
21	29	20	7	22.14	48.85	187	Loamy	Kharif	Nashik	Wheat
12	26	34	7.44	17.35	46.33	187	Loamy	Kharif	Nashik	Wheat
30	14	23	6.11	16.26	43.53	187	Alluvial	Kharif	Konkan	Rice
31	36	29	6.41	24.61	63.35	187	Alluvial	Kharif	Konkan	Rice
38	37	28	5.63	15.88	55.2	187	Alluvial	Kharif	Konkan	Rice
30	49	26	6.64	24.99	66.15	187	Loamy	Kharif	Nashik	Wheat
30	41	21	6.15	21.82	68.14	187	Alluvial	Kharif	Konkan	Rice
22	45	23	5.61	21.98	66.81	187	Alluvial	Kharif	Konkan	Rice
13	30	15	6.48	21.31	54.88	187	Alluvial	Kharif	Konkan	Rice
21	39	26	6.93	19.89	49.46	187	Loamy	Kharif	Nashik	Wheat
30	49	44	6.84	15.52	47.26	187	Loamy	Kharif	Nashik	Wheat
33	22	15	6.94	15.66	51.88	187	Loamy	Kharif	Nashik	Wheat
49	29	35	6.57	20.26	40.84	187	Loamy	Kharif	Nashik	Wheat
17	25	33	6.06	19.76	65.01	187	Alluvial	Kharif	Konkan	Rice
25	39	45	6.92	20.57	65.51	187	Loamy	Kharif	Nashik	Wheat
49	25	16	5.87	17.77	54.2	187	Alluvial	Kharif	Konkan	Rice
28	21	14	5.57	19.32	57.16	187	Alluvial	Kharif	Konkan	Rice
49	45	25	6.3	15.68	69.48	187	Alluvial	Kharif	Konkan	Rice
28	23	35	7.18	15.4	43.66	187	Loamy	Kharif	Nashik	Wheat
13	13	35	7.02	19.55	52.72	187	Loamy	Kharif	Nashik	Wheat
34	30	46	7.39	18.36	58.48	187	Loamy	Kharif	Nashik	Wheat
27	48	30	7.27	19.2	63.35	187	Loamy	Kharif	Nashik	Wheat
24	21	19	5.87	20.35	43.88	187	Alluvial	Kharif	Konkan	Rice
34	49	19	6.2	24.19	61.88	187	Alluvial	Kharif	Konkan	Rice
30	35	20	5.6	24.51	53.11	187	Alluvial	Kharif	Konkan	Rice
21	36	40	6.05	21.82	51.05	187	Alluvial	Kharif	Konkan	Rice
21	48	15	7.3	18.41	50.28	187	Loamy	Kharif	Nashik	Wheat
45	22	31	6.35	15.28	57.02	187	Alluvial	Kharif	Konkan	Rice
28	42	16	6.6	18.44	63.43	187	Loamy	Kharif	Nashik	Wheat
28	26	42	5.84	15.48	53.78	187	Alluvial	Kharif	Konkan	Rice
28	29	48	7.23	19.67	48.82	187	Loamy	Kharif	Nashik	Wheat
16	25	34	5.73	23.76	59.01	187	Alluvial	Kharif	Konkan	Rice
11	14	26	6.4	16.09	57.35	187	Alluvial	Kharif	Konkan	Rice
38	29	33	7.18	16.6	42.42	187	Loamy	Kharif	Nashik	Wheat
36	37	43	5.55	20.85	43.47	187	Alluvial	Kharif	Konkan	Rice
25	45	13	7.08	24.27	52.43	187	Loamy	Kharif	Nashik	Wheat
13	15	14	6.63	24.43	48.21	187	Loamy	Kharif	Nashik	Wheat
17	45	21	6.52	21.13	56.37	187	Loamy	Kharif	Nashik	Wheat
44	44	14	6.74	21.71	41.73	187	Loamy	Kharif	Nashik	Wheat
17	35	41	5.63	21.74	52.5	187	Alluvial	Kharif	Konkan	Rice
26	47	26	5.75	23.19	66.61	187	Alluvial	Kharif	Konkan	Rice
41	25	47	5.73	24.17	45.41	187	Alluvial	Kharif	Konkan	Rice
45	31	28	5.8	19.1	59.49	187	Alluvial	Kharif	Konkan	Rice
30	10	30	5.87	21.65	45.49	187	Alluvial	Kharif	Konkan	Rice
25	36	47	6.53	20.26	58.37	187	Loamy	Kharif	Nashik	Wheat
24	15	49	7.44	24.9	55.1	187	Loamy	Kharif	Nashik	Wheat
16	38	26	7.29	17.86	54.32	187	Loamy	Kharif	Nashik	Wheat
29	48	28	5.7	18.28	40.35	187	Alluvial	Kharif	Konkan	Rice
47	47	33	6.16	23.38	45.78	187	Alluvial	Kharif	Konkan	Rice
11	13	14	6.3	18.5	50.23	187	Alluvial	Kharif	Konkan	Rice
47	49	40	6.95	19.89	57.29	187	Loamy	Kharif	Nashik	Wheat
32	22	18	6.85	21.4	44.71	187	Loamy	Kharif	Nashik	Wheat
41	47	46	7.25	22.19	44.65	187	Loamy	Kharif	Nashik	Wheat
16	23	45	5.57	18.08	47.29	187	Alluvial	Kharif	Konkan	Rice
37	41	41	5.84	17.52	48.85	187	Alluvial	Kharif	Konkan	Rice
18	11	48	7.48	22.92	55.97	187	Loamy	Kharif	Nashik	Wheat
21	35	30	6.24	20.5	43.33	187	Alluvial	Kharif	Konkan	Rice
25	21	34	6.29	24.72	63.99	187	Alluvial	Kharif	Konkan	Rice
30	39	42	6.36	16.62	41.13	187	Alluvial	Kharif	Konkan	Rice
19	45	36	7.4	23.61	57.73	187	Loamy	Kharif	Nashik	Wheat
13	20	47	6.1	22.24	61.91	187	Alluvial	Kharif	Konkan	Rice
44	46	41	6.34	21.33	41.61	187	Alluvial	Kharif	Konkan	Rice
13	45	13	6.47	16.74	47.58	187	Alluvial	Kharif	Konkan	Rice
39	10	13	7.25	16.88	67.56	187	Loamy	Kharif	Nashik	Wheat
16	26	20	5.53	20.78	48.46	187	Alluvial	Kharif	Konkan	Rice
13	35	38	6.28	19.95	69.94	187	Alluvial	Kharif	Konkan	Rice
35	27	39	7.42	15.26	56.74	187	Loamy	Kharif	Nashik	Wheat
16	43	49	7.17	18.43	43.4	187	Loamy	Kharif	Nashik	Wheat
30	41	20	6.41	23.09	65.87	187	Alluvial	Kharif	Konkan	Rice
17	36	30	7.09	19.62	62.41	187	Loamy	Kharif	Nashik	Wheat
19	34	15	7.38	19.45	56.74	187	Loamy	Kharif	Nashik	Wheat
40	33	16	6.16	19.28	65.76	187	Alluvial	Kharif	Konkan	Rice
39	24	40	6.23	21	41.06	187	Alluvial	Kharif	Konkan	Rice
31	18	28	6.51	20.93	68.3	187	Loamy	Kharif	Nashik	Wheat
17	32	11	6.51	18.25	49.48	187	Loamy	Kharif	Nashik	Wheat
32	22	34	5.57	22.17	63.68	187	Alluvial	Kharif	Konkan	Rice
47	31	36	7.28	16.74	67.26	187	Loamy	Kharif	Nashik	Wheat
11	14	34	7.09	16.07	68.62	187	Loamy	Kharif	Nashik	Wheat
35	14	46	6.73	21.24	59.53	187	Loamy	Kharif	Nashik	Wheat
24	26	14	7	24.03	50.31	187	Loamy	Kharif	Nashik	Wheat
46	14	17	7.39	23.48	51.94	187	Loamy	Kharif	Nashik	Wheat
27	10	19	5.7	23.8	56.7	187	Alluvial	Kharif	Konkan	Rice
47	23	45	6.97	23.74	64.02	187	Loamy	Kharif	Nashik	Wheat
18	49	10	7.18	17.31	48.59	187	Loamy	Kharif	Nashik	Wheat
16	11	47	7.12	19.81	45.16	187	Loamy	Kharif	Nashik	Wheat
40	25	25	7.37	19.07	41.97	187	Loamy	Kharif	Nashik	Wheat
26	26	42	5.8	19.7	51.24	187	Alluvial	Kharif	Konkan	Rice
10	24	38	6.78	15.06	61.73	187	Loamy	Kharif	Nashik	Wheat
17	27	41	5.96	17.18	49.15	187	Alluvial	Kharif	Konkan	Rice
17	24	17	6.29	18.07	43.88	187	Alluvial	Kharif	Konkan	Rice
47	27	38	7.43	17.24	63.3	187	Loamy	Kharif	Nashik	Wheat
43	35	48	5.97	23.5	69.52	187	Alluvial	Kharif	Konkan	Rice
43	26	13	7.03	15.23	61.06	187	Loamy	Kharif	Nashik	Wheat
18	33	46	5.53	20.06	50.69	187	Alluvial	Kharif	Konkan	Rice
37	21	11	6.01	22.01	43.34	187	Alluvial	Kharif	Konkan	Rice
30	17	18	7.06	22.26	43	187	Loamy	Kharif	Nashik	Wheat
15	40	37	6.34	19.81	69.09	187	Alluvial	Kharif	Konkan	Rice
36	12	16	6.51	21.46	41.73	187	Loamy	Kharif	Nashik	Wheat
49	47	32	7.04	16.03	55.82	187	Loamy	Kharif	Nashik	Wheat
26	29	29	6.49	15.8	46.22	187	Alluvial	Kharif	Konkan	Rice
12	31	13	7.17	19.22	60.38	187	Loamy	Kharif	Nashik	Wheat
42	16	48	7	22.24	46.12	187	Loamy	Kharif	Nashik	Wheat
44	38	42	6.4	15.32	43.58	187	Alluvial	Kharif	Konkan	Rice
25	43	32	6.69	16.27	64.36	187	Loamy	Kharif	Nashik	Wheat
17	48	36	7.14	18.89	41.71	187	Loamy	Kharif	Nashik	Wheat
24	38	32	7.03	23.4	51.47	187	Loamy	Kharif	Nashik	Wheat
12	13	26	6.69	20.2	68.86	187	Loamy	Kharif	Nashik	Wheat
24	47	44	5.98	18.32	43.3	187	Alluvial	Kharif	Konkan	Rice
17	27	34	5.67	16.25	63.05	187	Alluvial	Kharif	Konkan	Rice
24	32	22	5.77	22.36	63.48	187	Alluvial	Kharif	Konkan	Rice
48	37	45	5.76	17.55	51.38	187	Alluvial	Kharif	Konkan	Rice
16	44	28	6.8	15.16	52.57	187	Loamy	Kharif	Nashik	Wheat
13	17	24	6.46	22.87	57.65	187	Alluvial	Kharif	Konkan	Rice
22	19	19	7.18	21.19	55.75	187	Loamy	Kharif	Nashik	Wheat
16	14	29	5.9	21.01	57.7	187	Alluvial	Kharif	Konkan	Rice
17	43	21	6.16	15.22	65.77	187	Alluvial	Kharif	Konkan	Rice
26	36	13	6.97	23.21	45.27	187	Loamy	Kharif	Nashik	Wheat
26	24	13	6.91	24.51	62.15	187	Loamy	Kharif	Nashik	Wheat
10	42	23	5.93	24.91	46.25	187	Alluvial	Kharif	Konkan	Rice
19	26	19	6.33	20.75	68.49	187	Alluvial	Kharif	Konkan	Rice
29	17	28	5.91	24.87	53.57	187	Alluvial	Kharif	Konkan	Rice
11	27	14	7.15	17.99	52.46	187	Loamy	Kharif	Nashik	Wheat
22	20	35	6.19	17.51	61.33	187	Alluvial	Kharif	Konkan	Rice
42	31	39	6.66	23.84	47.99	187	Loamy	Kharif	Nashik	Wheat
27	36	45	7.1	22.85	65.81	187	Loamy	Kharif	Nashik	Wheat
12	10	46	7.16	19.31	69.47	187	Loamy	Kharif	Nashik	Wheat
34	34	24	5.97	21.57	41.12	187	Alluvial	Kharif	Konkan	Rice
39	25	47	5.61	24.34	43.92	187	Alluvial	Kharif	Konkan	Rice
20	48	12	7.46	15.13	61.97	187	Loamy	Kharif	Nashik	Wheat
18	45	17	6.97	18.74	44.43	187	Loamy	Kharif	Nashik	Wheat
42	25	49	6.8	18.58	40.33	187	Loamy	Kharif	Nashik	Wheat
26	33	19	5.72	19.37	40.19	187	Alluvial	Kharif	Konkan	Rice
47	45	36	7.19	19.41	44.45	187	Loamy	Kharif	Nashik	Wheat
23	35	45	6.22	17.31	49.21	187	Alluvial	Kharif	Konkan	Rice
26	46	39	7.24	15.36	59.32	187	Loamy	Kharif	Nashik	Wheat
27	11	45	7.08	21.36	46.01	187	Loamy	Kharif	Nashik	Wheat
26	49	17	7.17	16.34	55.53	187	Loamy	Kharif	Nashik	Wheat
13	18	46	7.23	23.18	65.63	187	Loamy	Kharif	Nashik	Wheat
41	23	48	6.61	22.72	56.52	187	Loamy	Kharif	Nashik	Wheat
25	36	10	7.14	24.11	41.67	187	Loamy	Kharif	Nashik	Wheat
34	37	38	5.89	16.72	64.16	187	Alluvial	Kharif	Konkan	Rice
36	25	32	6.51	22.56	66.55	187	Loamy	Kharif	Nashik	Wheat
17	42	36	6.29	17.99	63.98	187	Alluvial	Kharif	Konkan	Rice
46	28	37	7.35	15.07	69.07	187	Loamy	Kharif	Nashik	Wheat
31	22	36	6.62	20.91	53.27	187	Loamy	Kharif	Nashik	Wheat
11	24	31	6.42	19.97	69.93	187	Alluvial	Kharif	Konkan	Rice
49	40	25	5.66	22.82	55.33	187	Alluvial	Kharif	Konkan	Rice
32	48	38	6.9	18.91	42.21	187	Loamy	Kharif	Nashik	Wheat
21	20	17	7.16	24.79	55.25	187	Loamy	Kharif	Nashik	Wheat
10	34	36	6.34	18.4	46.08	187	Alluvial	Kharif	Konkan	Rice
43	37	27	7.26	15.7	60.51	187	Loamy	Kharif	Nashik	Wheat
20	21	36	6.82	22.23	49.58	187	Loamy	Kharif	Nashik	Wheat
45	24	15	6.8	22.68	55.82	187	Loamy	Kharif	Nashik	Wheat
25	49	15	6.2	23.75	54.63	187	Alluvial	Kharif	Konkan	Rice
31	11	30	7.05	20.16	68.22	187	Loamy	Kharif	Nashik	Wheat
46	37	14	7.17	18.27	57.02	187	Loamy	Kharif	Nashik	Wheat
12	25	19	5.51	23.81	54.62	187	Alluvial	Kharif	Konkan	Rice
22	36	35	5.58	22.3	64.12	187	Alluvial	Kharif	Konkan	Rice
30	12	19	6.26	24.56	40.04	187	Alluvial	Kharif	Konkan	Rice
17	33	20	6.77	18.79	43.55	187	Loamy	Kharif	Nashik	Wheat
15	25	47	7.32	21.46	61.46	187	Loamy	Kharif	Nashik	Wheat
42	18	17	5.69	19.98	42.77	187	Alluvial	Kharif	Konkan	Rice
17	24	29	7.11	20.79	46.72	187	Loamy	Kharif	Nashik	Wheat
12	14	17	6.03	16.55	59.41	187	Alluvial	Kharif	Konkan	Rice
41	30	17	6.2	21.81	55.81	187	Alluvial	Kharif	Konkan	Rice
36	45	22	6.98	24.43	43.17	187	Loamy	Kharif	Nashik	Wheat
40	22	45	6.25	21.31	47.13	187	Alluvial	Kharif	Konkan	Rice
29	31	24	5.68	17.23	66.33	187	Alluvial	Kharif	Konkan	Rice
24	27	21	6.14	18.47	54.84	187	Alluvial	Kharif	Konkan	Rice
34	48	13	7.15	24.62	66.93	187	Loamy	Kharif	Nashik	Wheat
22	32	39	5.63	18.94	51.47	187	Alluvial	Kharif	Konkan	Rice
39	34	40	6.01	19.58	60.6	187	Alluvial	Kharif	Konkan	Rice
31	48	16	6.4	19.23	49.46	187	Alluvial	Kharif	Konkan	Rice
27	14	19	7.23	18.4	44.76	187	Loamy	Kharif	Nashik	Wheat
40	12	32	6.48	16.16	59.7	187	Alluvial	Kharif	Konkan	Rice
32	47	18	6.72	21.91	55.03	187	Loamy	Kharif	Nashik	Wheat
46	49	29	7.44	21.34	51.57	187	Loamy	Kharif	Nashik	Wheat
13	17	43	6.82	15.35	62.43	187	Loamy	Kharif	Nashik	Wheat
35	14	46	7.11	20.54	62.2	187	Loamy	Kharif	Nashik	Wheat
